enssscg_id	display_name	biotype
ENSSSCG00000004160	PEX7	protein_coding
ENSSSCG00000004163	BCLAF1	protein_coding
ENSSSCG00000004164	MTFR2	protein_coding
ENSSSCG00000004165	PDE7B	protein_coding
ENSSSCG00000004166	AHI1	protein_coding
ENSSSCG00000004167	MYB	protein_coding
ENSSSCG00000004169	HBS1L	protein_coding
ENSSSCG00000004170	NULL	pseudogene
ENSSSCG00000004172	SLC2A12	protein_coding
ENSSSCG00000004175	NULL	protein_coding
ENSSSCG00000004177	RPS12	protein_coding
ENSSSCG00000004178	SLC18B1	protein_coding
ENSSSCG00000004179	VNN2	protein_coding
ENSSSCG00000004180	NULL	protein_coding
ENSSSCG00000004181	VNN1	protein_coding
ENSSSCG00000004183	TAAR2	protein_coding
ENSSSCG00000004184	NULL	protein_coding
ENSSSCG00000004185	TAAR5	protein_coding
ENSSSCG00000004186	NULL	protein_coding
ENSSSCG00000004187	NULL	protein_coding
ENSSSCG00000004189	TAAR9	protein_coding
ENSSSCG00000004190	STX7	protein_coding
ENSSSCG00000004191	MOXD1	protein_coding
ENSSSCG00000004192	CTGF	protein_coding
ENSSSCG00000004193	ENPP1	protein_coding
ENSSSCG00000004195	ARG1	protein_coding
ENSSSCG00000004196	MED23	protein_coding
ENSSSCG00000004197	NULL	protein_coding
ENSSSCG00000004199	EPB41L2	protein_coding
ENSSSCG00000004201	TMEM200A	protein_coding
ENSSSCG00000004202	SAMD3	protein_coding
ENSSSCG00000004203	L3MBTL3	protein_coding
ENSSSCG00000004204	TMEM244	protein_coding
ENSSSCG00000004205	ARHGAP18	protein_coding
ENSSSCG00000004207	NULL	protein_coding
ENSSSCG00000004209	PTPRK	protein_coding
ENSSSCG00000004212	C6orf58	protein_coding
ENSSSCG00000004213	NULL	protein_coding
ENSSSCG00000004215	KIAA0408	protein_coding
ENSSSCG00000004216	ECHDC1	protein_coding
ENSSSCG00000004217	RNF146	protein_coding
ENSSSCG00000004218	RSPO3	protein_coding
ENSSSCG00000004220	TRMT11	protein_coding
ENSSSCG00000004221	NULL	protein_coding
ENSSSCG00000004222	NCOA7	protein_coding
ENSSSCG00000004223	HEY2	protein_coding
ENSSSCG00000004224	NULL	protein_coding
ENSSSCG00000004225	TPD52L1	protein_coding
ENSSSCG00000004232	CLVS2	protein_coding
ENSSSCG00000004233	SMPDL3A	protein_coding
ENSSSCG00000004234	FABP7	protein_coding
ENSSSCG00000004235	NULL	protein_coding
ENSSSCG00000004236	PKIB	protein_coding
ENSSSCG00000004237	SERINC1	protein_coding
ENSSSCG00000004238	HSF2	protein_coding
ENSSSCG00000004241	GJA1	protein_coding
ENSSSCG00000004242	TBC1D32	protein_coding
ENSSSCG00000004243	NULL	protein_coding
ENSSSCG00000004244	MAN1A1	protein_coding
ENSSSCG00000004245	FAM184A	protein_coding
ENSSSCG00000004246	NULL	protein_coding
ENSSSCG00000004247	ASF1A	protein_coding
ENSSSCG00000004249	CEP85L	protein_coding
ENSSSCG00000004250	SLC35F1	protein_coding
ENSSSCG00000004252	NULL	protein_coding
ENSSSCG00000004253	NULL	protein_coding
ENSSSCG00000004254	DCBLD1	protein_coding
ENSSSCG00000004255	VGLL2	protein_coding
ENSSSCG00000004261	NULL	protein_coding
ENSSSCG00000004262	KPNA5	protein_coding
ENSSSCG00000004263	ZUFSP	protein_coding
ENSSSCG00000004269	NULL	protein_coding
ENSSSCG00000004270	ADGRB3	protein_coding
ENSSSCG00000004272	LMBRD1	protein_coding
ENSSSCG00000004274	NULL	protein_coding
ENSSSCG00000004275	FAM135A	protein_coding
ENSSSCG00000004276	SMAP1	protein_coding
ENSSSCG00000004278	NULL	protein_coding
ENSSSCG00000004279	OGFRL1	protein_coding
ENSSSCG00000004280	RIMS1	protein_coding
ENSSSCG00000004281	KCNQ5	protein_coding
ENSSSCG00000004283	DPPA5	protein_coding
ENSSSCG00000004284	NULL	protein_coding
ENSSSCG00000004285	OOEP	protein_coding
ENSSSCG00000004287	DDX43	protein_coding
ENSSSCG00000004289	CEP162	protein_coding
ENSSSCG00000004290	TBX18	protein_coding
ENSSSCG00000004291	NT5E	protein_coding
ENSSSCG00000004293	SNX14	protein_coding
ENSSSCG00000004294	SYNCRIP	protein_coding
ENSSSCG00000004300	SMIM8	protein_coding
ENSSSCG00000004301	C6orf163	protein_coding
ENSSSCG00000004302	NULL	protein_coding
ENSSSCG00000004303	RARS2	protein_coding
ENSSSCG00000004304	SLC35A1	protein_coding
ENSSSCG00000004306	ORC3	protein_coding
ENSSSCG00000004307	AKIRIN2	protein_coding
ENSSSCG00000004308	SPACA1	protein_coding
ENSSSCG00000004309	CNR1	protein_coding
ENSSSCG00000004311	RNGTT	protein_coding
ENSSSCG00000004314	PM20D2	protein_coding
ENSSSCG00000004317	UBE2J1	protein_coding
ENSSSCG00000004318	RRAGD	protein_coding
ENSSSCG00000004322	ANKRD6	protein_coding
ENSSSCG00000004324	LYRM2	protein_coding
ENSSSCG00000004328	MDN1	protein_coding
ENSSSCG00000004330	GJA10	protein_coding
ENSSSCG00000004331	CASP8AP2	protein_coding
ENSSSCG00000004332	BACH2	protein_coding
ENSSSCG00000004334	MAP3K7	protein_coding
ENSSSCG00000004336	EPHA7	protein_coding
ENSSSCG00000004338	FUT9	protein_coding
ENSSSCG00000004339	UFL1	protein_coding
ENSSSCG00000004340	FHL5	protein_coding
ENSSSCG00000004342	NULL	protein_coding
ENSSSCG00000004344	MMS22L	protein_coding
ENSSSCG00000004346	POU3F2	protein_coding
ENSSSCG00000004347	FBXL4	protein_coding
ENSSSCG00000004349	FAXC	protein_coding
ENSSSCG00000004351	USP45	protein_coding
ENSSSCG00000004353	NULL	protein_coding
ENSSSCG00000004354	PRDM13	protein_coding
ENSSSCG00000004355	NULL	protein_coding
ENSSSCG00000004356	MCHR2	protein_coding
ENSSSCG00000004357	SIM1	protein_coding
ENSSSCG00000004358	ASCC3	protein_coding
ENSSSCG00000004361	GRIK2	protein_coding
ENSSSCG00000004364	HACE1	protein_coding
ENSSSCG00000004366	BVES	protein_coding
ENSSSCG00000004367	POPDC3	protein_coding
ENSSSCG00000004368	PREP	protein_coding
ENSSSCG00000004369	PRDM1	protein_coding
ENSSSCG00000004370	ATG5	protein_coding
ENSSSCG00000004371	CRYBG1	protein_coding
ENSSSCG00000004373	RTN4IP1	protein_coding
ENSSSCG00000004374	QRSL1	protein_coding
ENSSSCG00000004379	SOBP	protein_coding
ENSSSCG00000004382	SEC63	protein_coding
ENSSSCG00000004383	OSTM1	protein_coding
ENSSSCG00000004384	NR2E1	protein_coding
ENSSSCG00000004385	SNX3	protein_coding
ENSSSCG00000004387	FOXO3	protein_coding
ENSSSCG00000004388	NULL	protein_coding
ENSSSCG00000004389	NULL	protein_coding
ENSSSCG00000004390	SESN1	protein_coding
ENSSSCG00000004391	CEP57L1	protein_coding
ENSSSCG00000004392	AMD1	protein_coding
ENSSSCG00000004393	GTF3C6	protein_coding
ENSSSCG00000004394	RPF2	protein_coding
ENSSSCG00000004396	NULL	protein_coding
ENSSSCG00000004399	SLC22A16	protein_coding
ENSSSCG00000004401	DDO	protein_coding
ENSSSCG00000004402	METTL24	protein_coding
ENSSSCG00000004403	CDC40	protein_coding
ENSSSCG00000004404	NULL	protein_coding
ENSSSCG00000004405	FIG4	protein_coding
ENSSSCG00000004406	NULL	protein_coding
ENSSSCG00000004408	SMPD2	protein_coding
ENSSSCG00000004410	NULL	protein_coding
ENSSSCG00000004411	ZBTB24	protein_coding
ENSSSCG00000004412	MICAL1	protein_coding
ENSSSCG00000004413	PPIL6	protein_coding
ENSSSCG00000004414	CD164	protein_coding
ENSSSCG00000004415	NULL	protein_coding
ENSSSCG00000004419	MFSD4B	protein_coding
ENSSSCG00000004420	TRAF3IP2	protein_coding
ENSSSCG00000004421	FYN	protein_coding
ENSSSCG00000004422	WISP3	protein_coding
ENSSSCG00000004423	TUBE1	protein_coding
ENSSSCG00000004425	LAMA4	protein_coding
ENSSSCG00000004427	NULL	protein_coding
ENSSSCG00000004432	HDAC2	protein_coding
ENSSSCG00000004433	HS3ST5	protein_coding
ENSSSCG00000004434	FRK	protein_coding
ENSSSCG00000004435	NT5DC1	protein_coding
ENSSSCG00000004436	COL10A1	protein_coding
ENSSSCG00000004438	TSPYL1	protein_coding
ENSSSCG00000004439	TSPYL4	protein_coding
ENSSSCG00000004441	NULL	protein_coding
ENSSSCG00000004445	NULL	protein_coding
ENSSSCG00000004446	RWDD1	protein_coding
ENSSSCG00000004450	LGSN	protein_coding
ENSSSCG00000004451	RIPPLY2	protein_coding
ENSSSCG00000004452	PRSS35	protein_coding
ENSSSCG00000004453	SNAP91	protein_coding
ENSSSCG00000004454	ME1	protein_coding
ENSSSCG00000004456	PGM3	protein_coding
ENSSSCG00000004457	DOPEY1	protein_coding
ENSSSCG00000004458	TPBG	protein_coding
ENSSSCG00000004460	IBTK	protein_coding
ENSSSCG00000004463	NULL	protein_coding
ENSSSCG00000004464	FAM46A	protein_coding
ENSSSCG00000004465	BCKDHB	protein_coding
ENSSSCG00000004466	TTK	protein_coding
ENSSSCG00000004469	LCA5	protein_coding
ENSSSCG00000004470	HMGN3	protein_coding
ENSSSCG00000004472	IRAK1BP1	protein_coding
ENSSSCG00000004473	PHIP	protein_coding
ENSSSCG00000004475	NULL	pseudogene
ENSSSCG00000004477	IMPG1	protein_coding
ENSSSCG00000004478	MYO6	protein_coding
ENSSSCG00000004479	FILIP1	protein_coding
ENSSSCG00000004480	COX7A2	protein_coding
ENSSSCG00000004484	COL12A1	protein_coding
ENSSSCG00000004485	CD109	protein_coding
ENSSSCG00000004486	SLC17A5	protein_coding
ENSSSCG00000004487	MTO1	protein_coding
ENSSSCG00000004489	EEF1A1	protein_coding
ENSSSCG00000004490	SETBP1	protein_coding
ENSSSCG00000004491	SLC14A2	protein_coding
ENSSSCG00000004492	SLC14A1	protein_coding
ENSSSCG00000004493	SIGLEC15	protein_coding
ENSSSCG00000004497	PSTPIP2	protein_coding
ENSSSCG00000004498	HAUS1	protein_coding
ENSSSCG00000004499	ATP5F1A	protein_coding
ENSSSCG00000004500	C18orf25	protein_coding
ENSSSCG00000004502	RNF165	protein_coding
ENSSSCG00000004503	LOXHD1	protein_coding
ENSSSCG00000004505	SMAD2	protein_coding
ENSSSCG00000004506	CTIF	protein_coding
ENSSSCG00000004507	SMAD7	protein_coding
ENSSSCG00000004508	DYM	protein_coding
ENSSSCG00000004509	LIPG	protein_coding
ENSSSCG00000004510	ACAA2	protein_coding
ENSSSCG00000004511	MYO5B	protein_coding
ENSSSCG00000004516	MBD1	protein_coding
ENSSSCG00000004517	CXXC1	protein_coding
ENSSSCG00000004518	NULL	protein_coding
ENSSSCG00000004520	MAPK4	protein_coding
ENSSSCG00000004521	MRO	protein_coding
ENSSSCG00000004522	ME2	protein_coding
ENSSSCG00000004524	SMAD4	protein_coding
ENSSSCG00000004528	MBD2	protein_coding
ENSSSCG00000004529	POLI	protein_coding
ENSSSCG00000004530	STARD6	protein_coding
ENSSSCG00000004531	C18orf54	protein_coding
ENSSSCG00000004534	CCDC68	protein_coding
ENSSSCG00000004535	TCF4	protein_coding
ENSSSCG00000004537	TXNL1	protein_coding
ENSSSCG00000004538	WDR7	protein_coding
ENSSSCG00000004540	ONECUT2	protein_coding
ENSSSCG00000004541	FECH	protein_coding
ENSSSCG00000004542	NARS	protein_coding
ENSSSCG00000004543	MTFMT	protein_coding
ENSSSCG00000004544	SPG21	protein_coding
ENSSSCG00000004545	ANKDD1A	protein_coding
ENSSSCG00000004547	NULL	protein_coding
ENSSSCG00000004548	PIF1	protein_coding
ENSSSCG00000004549	RBPMS2	protein_coding
ENSSSCG00000004550	OAZ2	protein_coding
ENSSSCG00000004551	ZNF609	protein_coding
ENSSSCG00000004552	TRIP4	protein_coding
ENSSSCG00000004554	PCLAF	protein_coding
ENSSSCG00000004556	NULL	protein_coding
ENSSSCG00000004558	CSNK1G1	protein_coding
ENSSSCG00000004561	HERC1	protein_coding
ENSSSCG00000004565	CA12	protein_coding
ENSSSCG00000004569	LACTB	protein_coding
ENSSSCG00000004570	TPM1	protein_coding
ENSSSCG00000004572	NULL	protein_coding
ENSSSCG00000004573	NULL	protein_coding
ENSSSCG00000004575	NULL	protein_coding
ENSSSCG00000004576	RORA	protein_coding
ENSSSCG00000004577	ICE2	protein_coding
ENSSSCG00000004578	ANXA2	protein_coding
ENSSSCG00000004582	BNIP2	protein_coding
ENSSSCG00000004583	NULL	protein_coding
ENSSSCG00000004584	GCNT3	protein_coding
ENSSSCG00000004586	FAM81A	protein_coding
ENSSSCG00000004587	MYO1E	protein_coding
ENSSSCG00000004588	CCNB2	protein_coding
ENSSSCG00000004589	RNF111	protein_coding
ENSSSCG00000004592	SLTM	protein_coding
ENSSSCG00000004594	NULL	protein_coding
ENSSSCG00000004595	ADAM10	protein_coding
ENSSSCG00000004596	LIPC	protein_coding
ENSSSCG00000004597	AQP9	protein_coding
ENSSSCG00000004598	MYZAP	protein_coding
ENSSSCG00000004600	TCF12	protein_coding
ENSSSCG00000004601	MNS1	protein_coding
ENSSSCG00000004602	TEX9	protein_coding
ENSSSCG00000004603	RFX7	protein_coding
ENSSSCG00000004607	PYGO1	protein_coding
ENSSSCG00000004608	DNAAF4	protein_coding
ENSSSCG00000004610	CCPG1	protein_coding
ENSSSCG00000004612	RAB27A	protein_coding
ENSSSCG00000004614	UNC13C	protein_coding
ENSSSCG00000004615	WDR72	protein_coding
ENSSSCG00000004616	ONECUT1	protein_coding
ENSSSCG00000004617	FAM214A	protein_coding
ENSSSCG00000004620	MYO5A	protein_coding
ENSSSCG00000004621	MYO5C	protein_coding
ENSSSCG00000004622	GNB5	protein_coding
ENSSSCG00000004623	NULL	protein_coding
ENSSSCG00000004624	NULL	protein_coding
ENSSSCG00000004625	LEO1	protein_coding
ENSSSCG00000004626	TMOD3	protein_coding
ENSSSCG00000004628	TMOD2	protein_coding
ENSSSCG00000004629	LYSMD2	protein_coding
ENSSSCG00000004630	SCG3	protein_coding
ENSSSCG00000004632	GLDN	protein_coding
ENSSSCG00000004634	AP4E1	protein_coding
ENSSSCG00000004635	SPPL2A	protein_coding
ENSSSCG00000004636	TRPM7	protein_coding
ENSSSCG00000004638	USP50	protein_coding
ENSSSCG00000004639	USP8	protein_coding
ENSSSCG00000004643	SLC27A2	protein_coding
ENSSSCG00000004644	HDC	protein_coding
ENSSSCG00000004645	GABPB1	protein_coding
ENSSSCG00000004646	ATP8B4	protein_coding
ENSSSCG00000004647	DTWD1	protein_coding
ENSSSCG00000004648	FAM227B	protein_coding
ENSSSCG00000004651	GALK2	protein_coding
ENSSSCG00000004652	COPS2	protein_coding
ENSSSCG00000004653	SECISBP2L	protein_coding
ENSSSCG00000004656	NULL	protein_coding
ENSSSCG00000004657	CEP152	protein_coding
ENSSSCG00000004658	FBN1	protein_coding
ENSSSCG00000004659	SLC12A1	protein_coding
ENSSSCG00000004661	MYEF2	protein_coding
ENSSSCG00000004662	SLC24A5	protein_coding
ENSSSCG00000004663	SEMA6D	protein_coding
ENSSSCG00000004666	NULL	protein_coding
ENSSSCG00000004668	SLC30A4	protein_coding
ENSSSCG00000004670	C15orf48	protein_coding
ENSSSCG00000004671	SPATA5L1	protein_coding
ENSSSCG00000004672	GATM	protein_coding
ENSSSCG00000004673	SLC28A2	protein_coding
ENSSSCG00000004674	NULL	protein_coding
ENSSSCG00000004675	DUOX1	protein_coding
ENSSSCG00000004676	DUOXA2	protein_coding
ENSSSCG00000004677	DUOXA1	protein_coding
ENSSSCG00000004678	DUOX2	protein_coding
ENSSSCG00000004679	SORD	protein_coding
ENSSSCG00000004680	TERB2	protein_coding
ENSSSCG00000004681	TRIM69	protein_coding
ENSSSCG00000004684	SPG11	protein_coding
ENSSSCG00000004687	B2M	protein_coding
ENSSSCG00000004691	EIF3J	protein_coding
ENSSSCG00000004694	FRMD5	protein_coding
ENSSSCG00000004695	WDR76	protein_coding
ENSSSCG00000004698	SERINC4	protein_coding
ENSSSCG00000004699	ELL3	protein_coding
ENSSSCG00000004700	PDIA3	protein_coding
ENSSSCG00000004701	NULL	protein_coding
ENSSSCG00000004702	STRC	protein_coding
ENSSSCG00000004703	NULL	protein_coding
ENSSSCG00000004704	PPIP5K1	protein_coding
ENSSSCG00000004705	MAP1A	protein_coding
ENSSSCG00000004708	TUBGCP4	protein_coding
ENSSSCG00000004709	NULL	protein_coding
ENSSSCG00000004710	ADAL	protein_coding
ENSSSCG00000004711	LCMT2	protein_coding
ENSSSCG00000004712	TGM7	protein_coding
ENSSSCG00000004713	TGM5	protein_coding
ENSSSCG00000004714	EPB42	protein_coding
ENSSSCG00000004716	TMEM62	protein_coding
ENSSSCG00000004717	UBR1	protein_coding
ENSSSCG00000004718	TTBK2	protein_coding
ENSSSCG00000004719	CDAN1	protein_coding
ENSSSCG00000004725	ZNF106	protein_coding
ENSSSCG00000004726	LRRC57	protein_coding
ENSSSCG00000004728	CAPN3	protein_coding
ENSSSCG00000004729	GANC	protein_coding
ENSSSCG00000004730	TMEM87A	protein_coding
ENSSSCG00000004731	VPS39	protein_coding
ENSSSCG00000004732	PLA2G4F	protein_coding
ENSSSCG00000004733	PLA2G4D	protein_coding
ENSSSCG00000004736	SPTBN5	protein_coding
ENSSSCG00000004737	PLA2G4B	protein_coding
ENSSSCG00000004738	MAPKBP1	protein_coding
ENSSSCG00000004739	MGA	protein_coding
ENSSSCG00000004744	TYRO3	protein_coding
ENSSSCG00000004745	RPAP1	protein_coding
ENSSSCG00000004746	ITPKA	protein_coding
ENSSSCG00000004747	RTF1	protein_coding
ENSSSCG00000004748	NDUFAF1	protein_coding
ENSSSCG00000004750	OIP5	protein_coding
ENSSSCG00000004751	CHP1	protein_coding
ENSSSCG00000004752	EXD1	protein_coding
ENSSSCG00000004753	INO80	protein_coding
ENSSSCG00000004755	DLL4	protein_coding
ENSSSCG00000004757	VPS18	protein_coding
ENSSSCG00000004758	RHOV	protein_coding
ENSSSCG00000004759	SPINT1	protein_coding
ENSSSCG00000004760	NULL	protein_coding
ENSSSCG00000004761	ZFYVE19	protein_coding
ENSSSCG00000004762	DNAJC17	protein_coding
ENSSSCG00000004765	RMDN3	protein_coding
ENSSSCG00000004766	NULL	protein_coding
ENSSSCG00000004770	NULL	protein_coding
ENSSSCG00000004771	CHST14	protein_coding
ENSSSCG00000004772	BAHD1	protein_coding
ENSSSCG00000004774	IVD	protein_coding
ENSSSCG00000004775	KNSTRN	protein_coding
ENSSSCG00000004776	DISP2	protein_coding
ENSSSCG00000004779	PLCB2	protein_coding
ENSSSCG00000004781	NULL	protein_coding
ENSSSCG00000004782	BUB1B	protein_coding
ENSSSCG00000004785	SRP14	protein_coding
ENSSSCG00000004786	NULL	protein_coding
ENSSSCG00000004787	GPR176	protein_coding
ENSSSCG00000004789	THBS1	protein_coding
ENSSSCG00000004791	RASGRP1	protein_coding
ENSSSCG00000004792	FAM98B	protein_coding
ENSSSCG00000004794	TMCO5A	protein_coding
ENSSSCG00000004795	MEIS2	protein_coding
ENSSSCG00000004799	ZNF770	protein_coding
ENSSSCG00000004802	AQR	protein_coding
ENSSSCG00000004803	ACTC1	protein_coding
ENSSSCG00000004806	NULL	protein_coding
ENSSSCG00000004807	SCG5	protein_coding
ENSSSCG00000004811	PGPEP1L	protein_coding
ENSSSCG00000004813	TTC23	protein_coding
ENSSSCG00000004814	LRRC28	protein_coding
ENSSSCG00000004819	CERS3	protein_coding
ENSSSCG00000004820	LINS1	protein_coding
ENSSSCG00000004821	ASB7	protein_coding
ENSSSCG00000004822	ALDH1A3	protein_coding
ENSSSCG00000004823	LRRK1	protein_coding
ENSSSCG00000004825	CHSY1	protein_coding
ENSSSCG00000004826	SELENOS	protein_coding
ENSSSCG00000004827	GABRA5	protein_coding
ENSSSCG00000004829	CACHD1	protein_coding
ENSSSCG00000004830	NULL	protein_coding
ENSSSCG00000004831	NULL	protein_coding
ENSSSCG00000004832	UBE3A	protein_coding
ENSSSCG00000004834	NDN	protein_coding
ENSSSCG00000004835	MAGEL2	protein_coding
ENSSSCG00000004836	NULL	protein_coding
ENSSSCG00000004839	NULL	protein_coding
ENSSSCG00000004840	OTUD7A	protein_coding
ENSSSCG00000004843	TRPM1	protein_coding
ENSSSCG00000004844	MTMR10	protein_coding
ENSSSCG00000004845	FAN1	protein_coding
ENSSSCG00000004847	MPHOSPH10	protein_coding
ENSSSCG00000004849	APBA2	protein_coding
ENSSSCG00000004850	NULL	protein_coding
ENSSSCG00000004854	NULL	protein_coding
ENSSSCG00000004856	NFATC1	protein_coding
ENSSSCG00000004857	ATP9B	protein_coding
ENSSSCG00000004858	SALL3	protein_coding
ENSSSCG00000004859	ZNF516	protein_coding
ENSSSCG00000004861	TSHZ1	protein_coding
ENSSSCG00000004869	CNDP1	protein_coding
ENSSSCG00000004870	CNDP2	protein_coding
ENSSSCG00000004873	FBXO15	protein_coding
ENSSSCG00000004874	C18orf63	protein_coding
ENSSSCG00000004875	CYB5A	protein_coding
ENSSSCG00000004884	TMX3	protein_coding
ENSSSCG00000004885	CDH19	protein_coding
ENSSSCG00000004886	CDH7	protein_coding
ENSSSCG00000004888	SERPINB8	protein_coding
ENSSSCG00000004889	SERPINB10	protein_coding
ENSSSCG00000004890	SERPINB2	protein_coding
ENSSSCG00000004891	SERPINB7	protein_coding
ENSSSCG00000004893	VPS4B	protein_coding
ENSSSCG00000004894	SERPINB5	protein_coding
ENSSSCG00000004896	PHLPP1	protein_coding
ENSSSCG00000004897	ZCCHC2	protein_coding
ENSSSCG00000004898	TNFRSF11A	protein_coding
ENSSSCG00000004899	KIAA1468	protein_coding
ENSSSCG00000004901	PIGN	protein_coding
ENSSSCG00000004902	RNF152	protein_coding
ENSSSCG00000004903	CDH20	protein_coding
ENSSSCG00000004904	MC4R	protein_coding
ENSSSCG00000004907	CCBE1	protein_coding
ENSSSCG00000004908	LMAN1	protein_coding
ENSSSCG00000004909	CPLX4	protein_coding
ENSSSCG00000004910	RAX	protein_coding
ENSSSCG00000004911	NULL	protein_coding
ENSSSCG00000004912	SEC11C	protein_coding
ENSSSCG00000004917	MALT1	protein_coding
ENSSSCG00000004918	ALPK2	protein_coding
ENSSSCG00000004919	NEDD4L	protein_coding
ENSSSCG00000004921	NULL	protein_coding
ENSSSCG00000004923	SLC51B	protein_coding
ENSSSCG00000004926	PDCD7	protein_coding
ENSSSCG00000004927	CLPX	protein_coding
ENSSSCG00000004928	CILP	protein_coding
ENSSSCG00000004929	PARP16	protein_coding
ENSSSCG00000004931	IGDCC4	protein_coding
ENSSSCG00000004932	IGDCC3	protein_coding
ENSSSCG00000004934	DPP8	protein_coding
ENSSSCG00000004935	HACD3	protein_coding
ENSSSCG00000004936	INTS14	protein_coding
ENSSSCG00000004937	SLC24A1	protein_coding
ENSSSCG00000004938	DENND4A	protein_coding
ENSSSCG00000004939	MEGF11	protein_coding
ENSSSCG00000004941	DIS3L	protein_coding
ENSSSCG00000004942	TIPIN	protein_coding
ENSSSCG00000004943	MAP2K1	protein_coding
ENSSSCG00000004945	NULL	protein_coding
ENSSSCG00000004946	ZWILCH	protein_coding
ENSSSCG00000004947	LCTL	protein_coding
ENSSSCG00000004948	SMAD6	protein_coding
ENSSSCG00000004949	NULL	protein_coding
ENSSSCG00000004951	AAGAB	protein_coding
ENSSSCG00000004952	SMAD3	protein_coding
ENSSSCG00000004954	C15orf61	protein_coding
ENSSSCG00000004955	MAP2K5	protein_coding
ENSSSCG00000004956	SKOR1	protein_coding
ENSSSCG00000004957	CLN6	protein_coding
ENSSSCG00000004958	PIAS1	protein_coding
ENSSSCG00000004961	ITGA11	protein_coding
ENSSSCG00000004962	CORO2B	protein_coding
ENSSSCG00000004963	NULL	protein_coding
ENSSSCG00000004966	NOX5	protein_coding
ENSSSCG00000004968	PAQR5	protein_coding
ENSSSCG00000004969	KIF23	protein_coding
ENSSSCG00000004970	NULL	protein_coding
ENSSSCG00000004971	TLE3	protein_coding
ENSSSCG00000004973	UACA	protein_coding
ENSSSCG00000004974	LARP6	protein_coding
ENSSSCG00000004976	LRRC49	protein_coding
ENSSSCG00000004978	NR2E3	protein_coding
ENSSSCG00000004979	MYO9A	protein_coding
ENSSSCG00000004980	THSD4	protein_coding
ENSSSCG00000004983	NULL	protein_coding
ENSSSCG00000004985	GEMIN2	protein_coding
ENSSSCG00000004986	TRAPPC6B	protein_coding
ENSSSCG00000004989	FBXO33	protein_coding
ENSSSCG00000004990	LRFN5	protein_coding
ENSSSCG00000004992	NULL	protein_coding
ENSSSCG00000004996	KLHL28	protein_coding
ENSSSCG00000004997	PRPF39	protein_coding
ENSSSCG00000004999	MIS18BP1	protein_coding
ENSSSCG00000005000	FANCM	protein_coding
ENSSSCG00000005001	RPL10L	protein_coding
ENSSSCG00000005002	MDGA2	protein_coding
